id,title,filtered_words_str,label
R005,New Report on Election,"store,message,six,enjoy,century.,system,customer.,experts,discuss,ongoing,developments,election.",REAL
R084,New Report on Election,"true,industry,stuff.,approach,sell,interest,rate,six,fire,almost,bad.,recently,audience,treatment,thing,catch,north,local.,experts,discuss,ongoing,developments,election.",REAL
R124,New Report on Education,"drug,wonder,court.,determine,deep,identify,government,hour,hospital,free.,fine,action,control,media,education,author.,experts,discuss,ongoing,developments,education.",REAL
R118,New Report on Research,"ahead,modern,first,travel,campaign.,long,evidence,three,building,notice,house,camera.,exactly,throughout,teach,market,model.,experts,discuss,ongoing,developments,research.",REAL
F001,Aliens Confirmed by Sources,"trouble,republican,civil,create,rate.,also,sister,key.,boy,green,hand,image,detail,even,part.,high,network,suffer,home,response,investment.,—,shocking,claims,aliens,surface,internet.",FAKE
F007,Immortal Jellyfish Confirmed by Sources,"provide,address,machine.,well,sometimes,situation,case,middle.,vote,others,take,area.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F046,Mind Control Confirmed by Sources,"town,sing,color,model.,—,shocking,claims,mind,control,surface,internet.",FAKE
R103,New Report on Research,"question,role,learn,open.,lead,lead,traditional,everything,opportunity.,yeah,use,trade,serious,yeah.,experts,discuss,ongoing,developments,research.",REAL
R037,New Report on Budget Report,"leave,including,democratic,top,none.,experts,discuss,ongoing,developments,budget,report.",REAL
F193,Secret Cure Confirmed by Sources,"push,identify,order,forward,receive,open,bill,type.,drive,short,month,throw.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R166,New Report on Election,"many,produce,cost,fast,customer,president,particular.,important,pretty,stay,stop.,artist,expect,know,whatever,seat.,experts,discuss,ongoing,developments,election.",REAL
F017,Immortal Jellyfish Confirmed by Sources,"better,nature,race,cup,begin.,number,end,discussion.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R008,New Report on Economic Growth,"issue,young,measure,game,respond,produce,occur.,visit,build,method,especially.,experts,discuss,ongoing,developments,economic,growth.",REAL
F071,Celebrity Scandal Confirmed by Sources,"beyond,book,receive.,point,little,rich,single,child.,thought,ever,structure,central.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F028,Mind Control Confirmed by Sources,"large,case,account,wife,art.,might,color,find,write,speak.,community,who.,—,shocking,claims,mind,control,surface,internet.",FAKE
F227,Immortal Jellyfish Confirmed by Sources,"local,ever,section,many,much,test,investment.,open,right,money,across,hospital,manage.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R200,New Report on Public Health,"compare,piece,beat,back,short,history.,might,election,suddenly,benefit.,experts,discuss,ongoing,developments,public,health.",REAL
R225,New Report on Climate Change,"economy,detail,rich,late,imagine,consider,shoulder.,institution,career,spend,tax,allow,remember.,experts,discuss,ongoing,developments,climate,change.",REAL
R062,New Report on Budget Report,"trouble,heart,ever,city,exactly,treat.,federal,part,language,wear,rule,present,themselves.,experts,discuss,ongoing,developments,budget,report.",REAL
F033,Hoax Confirmed by Sources,"scientist,name,run.,wide,begin,there.,—,shocking,claims,hoax,surface,internet.",FAKE
F012,Hoax Confirmed by Sources,"national,court,evening,argue.,imagine,inside,use,fire,store,event.,—,shocking,claims,hoax,surface,internet.",FAKE
R121,New Report on Research,"represent,character,offer,leader,product.,successful,simple,simply,bed,her.,newspaper,conference,effort,policy,financial,child,song,here.,experts,discuss,ongoing,developments,research.",REAL
F210,Aliens Confirmed by Sources,"water,involve,security,child.,since,attack,put,create,teacher,choice.,week,pass,event,century.,—,shocking,claims,aliens,surface,internet.",FAKE
F151,Hoax Confirmed by Sources,"sometimes,bit,decide,class,hope.,turn,capital,produce,society,ready,start.,break,sing,author.,—,shocking,claims,hoax,surface,internet.",FAKE
F099,Secret Cure Confirmed by Sources,"history,audience,drug,phone,traditional,start.,talk,office,future,visit.,statement,fine,across,hour.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R090,New Report on Technology Breakthrough,"public,increase,film,treatment,analysis.,happy,imagine,five,democratic,consider,live.,box,process,art,spring,quite,performance.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R125,New Report on Budget Report,"attack,western,guy,positive,million.,movie,throw,ability,company,chair.,experts,discuss,ongoing,developments,budget,report.",REAL
R091,New Report on Climate Change,"history,certainly,laugh,fly.,experts,discuss,ongoing,developments,climate,change.",REAL
R157,New Report on Climate Change,"enjoy,company,degree,four.,seem,often,beyond,food.,democratic,production,business,example,energy,miss.,experts,discuss,ongoing,developments,climate,change.",REAL
F098,Miracle Drug Confirmed by Sources,"side,exactly,record,doctor,physical,back,fact.,director,glass,cell,dog.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F164,Immortal Jellyfish Confirmed by Sources,"concern,work,begin,matter,rock.,job,increase,ball,whether,local,realize,cost.,appear,pretty,really,ball,office,nice.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R050,New Report on Economic Growth,"involve,cut,tv,specific,anything,measure.,win,case,along,difference,property,memory,media.,pressure,machine,task.,experts,discuss,ongoing,developments,economic,growth.",REAL
R249,New Report on Climate Change,"weight,station,day.,store,lot,floor,democrat,election.,forward,clearly,mouth,congress,later,tree,hold.,experts,discuss,ongoing,developments,climate,change.",REAL
R093,New Report on Election,"method,service,paper.,produce,happen,find,understand,so.,experts,discuss,ongoing,developments,election.",REAL
R131,New Report on Education,"policy,ball,offer,receive,same.,scene,want,attorney,strategy.,experts,discuss,ongoing,developments,education.",REAL
F107,Flat Earth Confirmed by Sources,"try,accept,response,create,power.,modern,fast,want.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F153,Hoax Confirmed by Sources,"industry,alone,let,evidence,teacher.,ok,good,management,yard,house,fly.,give,central,find,ahead,catch,indicate,glass.,—,shocking,claims,hoax,surface,internet.",FAKE
F091,Flat Earth Confirmed by Sources,"per,shake,blue.,president,whose,city,quality,analysis.,—,shocking,claims,flat,earth,surface,internet.",FAKE
R246,New Report on Economic Growth,"whose,skill,throw,leader,put.,box,building,onto,political,better,item,according.,may,money,air,ten,image,and.,population,recent,father,cost,join.,experts,discuss,ongoing,developments,economic,growth.",REAL
F004,Secret Cure Confirmed by Sources,"argue,recently,thousand,college,item,section.,industry,fill,guess,run,news,result.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F220,Celebrity Scandal Confirmed by Sources,"part,man,also,expect,mouth,child.,live,tonight,soldier,half,decision,according,wide,language.,piece,better,wonder,professional.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F121,Hoax Confirmed by Sources,"someone,year,serve,treat.,piece,operation,despite,enough,kitchen,kid.,break,radio,analysis,institution,subject,agree.,—,shocking,claims,hoax,surface,internet.",FAKE
F245,Mind Control Confirmed by Sources,"television,show,western,safe.,bring,head,drive,billion,style,sea.,month,left,positive,forward,although,remember,memory.,—,shocking,claims,mind,control,surface,internet.",FAKE
R035,New Report on Climate Change,"general,vote,character,beautiful.,whatever,movement,budget,task.,cultural,want,lose,agreement.,experts,discuss,ongoing,developments,climate,change.",REAL
R024,New Report on Education,"police,look,staff,help,put.,young,mouth,station,authority.,five,pressure,side,wear,green,house.,experts,discuss,ongoing,developments,education.",REAL
F079,Miracle Drug Confirmed by Sources,"career,wife,pressure.,lot,assume,stop,hospital,amount,say.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R094,New Report on Policy,"professor,likely,buy,blue,father,line,product.,often,town,human,treatment,management.,experts,discuss,ongoing,developments,policy.",REAL
R040,New Report on Policy,"six,effort,lead,camera,employee,line,history.,woman,field,behind,evening.,experts,discuss,ongoing,developments,policy.",REAL
F170,Immortal Jellyfish Confirmed by Sources,"man,produce,child.,foot,authority,result,bad,reduce,away,decide.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F130,Immortal Jellyfish Confirmed by Sources,"stage,able,artist,prevent,number,allow,team,for.,artist,research,stage,network,occur.,mission,among,cut,girl,between.,performance,investment,mind,safe,congress,third.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R085,New Report on Economic Growth,"visit,camera,economic,little.,total,research,show,marriage,everybody.,experts,discuss,ongoing,developments,economic,growth.",REAL
R054,New Report on Budget Report,"certainly,contain,central,team,modern.,top,model,listen,federal.,policy,food,wish,outside,beat,rich.,experts,discuss,ongoing,developments,budget,report.",REAL
R047,New Report on Technology Breakthrough,"local,maybe,require.,travel,deep,according.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R199,New Report on Economic Growth,"month,figure,admit,class.,answer,hard,defense.,experts,discuss,ongoing,developments,economic,growth.",REAL
F062,Miracle Drug Confirmed by Sources,"dark,perform,cultural,may,send,camera,national.,door,yeah,follow,occur.,care,already,visit,government,range.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R244,New Report on Technology Breakthrough,"pattern,certainly,generation,source,trip,stock.,young,technology,science.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R107,New Report on Election,"live,big,nature,behind,medical.,administration,choice,major,phone.,wrong,certain,exist,suffer,even.,experts,discuss,ongoing,developments,election.",REAL
F148,Aliens Confirmed by Sources,"mr,win,prevent,increase.,wait,blue,gun,indicate,daughter,language.,population,turn,lawyer,century.,approach,keep,visit,different.,—,shocking,claims,aliens,surface,internet.",FAKE
F023,Mind Control Confirmed by Sources,"mother,land,compare,newspaper,friend.,single,grow,court,stage,public.,lay,house,list,crime.,television,raise,middle,campaign,republican,interview.,—,shocking,claims,mind,control,surface,internet.",FAKE
R075,New Report on Budget Report,"sport,discover,prepare,while.,social,blood,wait,story,simple,sell,hair,analysis.,experts,discuss,ongoing,developments,budget,report.",REAL
R220,New Report on Public Health,"lot,travel,tough,prove,indeed,yes,discover.,ago,believe,perhaps,religious,son.,reduce,reason,sometimes,water,film.,experts,discuss,ongoing,developments,public,health.",REAL
R099,New Report on Economic Growth,"place,majority,wall,drop.,similar,special,anyone,bag,keep,whether.,experts,discuss,ongoing,developments,economic,growth.",REAL
F066,Flat Earth Confirmed by Sources,"goal,simply,view,poor,act,attack,will.,food,suddenly,receive,blue,figure,meet,major.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F060,Flat Earth Confirmed by Sources,"source,edge,husband,follow.,recent,last,world,early.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F022,Government Cover-Up Confirmed by Sources,"key,business,lawyer,for.,light,community,everyone,couple,control,better,newspaper.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
F127,Mind Control Confirmed by Sources,"later,even,especially,democratic,study,control.,entire,well,nice,employee,special,foreign,hand.,story,budget,step,behind,mrs,movement,sister,among.,always,money,scene,size,song,thus,organization.,—,shocking,claims,mind,control,surface,internet.",FAKE
R212,New Report on Education,"program,movement,matter,room,eye,notice,state.,official,onto,board,fall.,experts,discuss,ongoing,developments,education.",REAL
F119,Mind Control Confirmed by Sources,"style,none,party,stop,success.,dream,need,develop.,beat,great,police.,—,shocking,claims,mind,control,surface,internet.",FAKE
F103,Hoax Confirmed by Sources,"president,growth,situation,right.,—,shocking,claims,hoax,surface,internet.",FAKE
F191,Mind Control Confirmed by Sources,"individual,maybe,peace,morning,million,lose.,camera,tend,range,exactly,receive,stop.,page,change,consider,road.,—,shocking,claims,mind,control,surface,internet.",FAKE
F002,Mind Control Confirmed by Sources,"sign,represent,process,music,building.,type,another,theory,effort.,carry,garden,wife,meet,work.,hand,wind,expert,language,choice,memory.,—,shocking,claims,mind,control,surface,internet.",FAKE
R155,New Report on Election,"per,want,live,house.,degree,attorney,exist.,already,professor,beyond,key.,experts,discuss,ongoing,developments,election.",REAL
R006,New Report on Technology Breakthrough,"save,model,go,reflect,form,choice.,house,reach,imagine,from.,answer,improve,early,sport,north.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
F086,Government Cover-Up Confirmed by Sources,"focus,manager,send,threat,environment.,us,factor,expect.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R168,New Report on Election,"range,member,son,two,magazine,let,sister.,surface,wear,whole,ground.,offer,chair,respond,lot.,experts,discuss,ongoing,developments,election.",REAL
R077,New Report on Public Health,"beautiful,seven,ability.,bag,add,environment,risk,upon,base,someone,vote.,experts,discuss,ongoing,developments,public,health.",REAL
F209,Hoax Confirmed by Sources,"give,room,bill,science,teach,stock.,article,gun,heavy,represent,organization.,call,use,case,base.,eight,listen,structure,suddenly,total,one.,—,shocking,claims,hoax,surface,internet.",FAKE
R236,New Report on Public Health,"hope,lose,drug,prepare,else,audience,cold.,performance,gun,study,per,feeling.,experts,discuss,ongoing,developments,public,health.",REAL
F186,Aliens Confirmed by Sources,"teach,recently,option,truth,effort,interest,mother,draw.,grow,pay,get,focus,always,next,quality.,perform,child,ever,fight.,—,shocking,claims,aliens,surface,internet.",FAKE
R243,New Report on Public Health,"cause,drop,investment,fill,help,among.,experts,discuss,ongoing,developments,public,health.",REAL
F094,Immortal Jellyfish Confirmed by Sources,"lose,seven,black,eye,son,window,try,kind.,later,tax,certainly,argue,bill,court,drive.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R032,New Report on Economic Growth,"interest,end,civil,girl,maintain.,crime,respond,should.,experts,discuss,ongoing,developments,economic,growth.",REAL
R033,New Report on Education,"gas,light,include,region.,change,participant,data,scene,say,reduce,including.,live,leave,color.,hundred,tonight,imagine.,experts,discuss,ongoing,developments,education.",REAL
R045,New Report on Technology Breakthrough,"special,sound,key,resource,according,deal.,move,read,action,public.,idea,letter,marriage,as.,employee,audience,population,season.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R116,New Report on Education,"throw,crime,challenge,price,month,face.,audience,social,site,note,bag,buy,collection.,wall,agency,purpose.,skill,part,possible,kid,former,particular,sort.,experts,discuss,ongoing,developments,education.",REAL
F056,Celebrity Scandal Confirmed by Sources,"north,outside,wall,across.,chance,fall,today,member.,cover,hope,food,food.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R043,New Report on Policy,"note,identify,series.,field,outside,carry,air.,thought,stop,long,to.,experts,discuss,ongoing,developments,policy.",REAL
R145,New Report on Economic Growth,"tv,per,consider,hot,environment,i.,must,bad,son,fact.,history,within,weight,list,throughout,clearly,market.,experts,discuss,ongoing,developments,economic,growth.",REAL
F200,Secret Cure Confirmed by Sources,"last,set,democrat.,important,society,type,star,state.,full,within.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F034,Celebrity Scandal Confirmed by Sources,"goal,might,decade.,organization,pick,relate,show,campaign,fear.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
F149,Secret Cure Confirmed by Sources,"voice,eight,argue,test.,improve,upon,concern,culture.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F051,Secret Cure Confirmed by Sources,"southern,research,participant,debate,job,local.,side,push,old,special,friend,program,mrs.,someone,left,industry,instead,group,agency,down.,piece,trip,item,everybody,glass.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F089,Flat Earth Confirmed by Sources,"rock,reflect,yet,window,speak,area,gas,store.,high,perform,power,artist,seem.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F135,Flat Earth Confirmed by Sources,"test,half,there.,little,discussion,enter,particularly,think.,—,shocking,claims,flat,earth,surface,internet.",FAKE
F088,Government Cover-Up Confirmed by Sources,"within,find,information,commercial,become.,leave,must,practice,trouble,prove,factor.,spring,move,personal.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R010,New Report on Election,"purpose,notice,step,brother.,box,history,treat,goal,money,garden.,company,provide,building,reduce.,experts,discuss,ongoing,developments,election.",REAL
R211,New Report on Policy,"set,talk,attack,same.,interest,modern,environmental.,wait,sometimes,baby,next,sometimes,relate.,experts,discuss,ongoing,developments,policy.",REAL
F204,Miracle Drug Confirmed by Sources,"sell,art,provide.,ready,dark,spring,important,tonight,open,thank.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F168,Miracle Drug Confirmed by Sources,"remain,although,kitchen,garden.,garden,huge,mission,nation,responsibility,nothing,than.,scientist,full,ten,size,election.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R011,New Report on Public Health,"message,baby,travel,sort.,scientist,republican.,experts,discuss,ongoing,developments,public,health.",REAL
R232,New Report on Climate Change,"focus,use,recognize.,physical,leader,begin.,experts,discuss,ongoing,developments,climate,change.",REAL
R042,New Report on Public Health,"sign,consumer,something,something,couple,since.,sometimes,lead,film,buy,ground.,experts,discuss,ongoing,developments,public,health.",REAL
F182,Hoax Confirmed by Sources,"spend,easy,rise,send,design.,forget,final,newspaper,believe.,act,answer,apply,old,develop.,stand,chance,term,ability.,—,shocking,claims,hoax,surface,internet.",FAKE
F036,Miracle Drug Confirmed by Sources,"actually,old,parent,example.,look,analysis,suffer,attack,ok,crime,order,player.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
F068,Secret Cure Confirmed by Sources,"relate,factor,role,really,stuff.,law,institution,system,eat,everything.,specific,voice,rise,ten.,—,shocking,claims,secret,cure,surface,internet.",FAKE
R015,New Report on Election,"better,grow,prepare.,experts,discuss,ongoing,developments,election.",REAL
R147,New Report on Climate Change,"charge,five,key,accept,animal,here.,ask,forget,politics,door,born,benefit,provide.,computer,check,simple,set,sign,anyone.,experts,discuss,ongoing,developments,climate,change.",REAL
F198,Government Cover-Up Confirmed by Sources,"society,stuff,clearly,run.,staff,property,occur,machine,catch,meeting.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R081,New Report on Climate Change,"generation,night,task,camera,enter,later,turn.,still,personal,activity,music.,test,along,letter,anything,others,month,wait.,experts,discuss,ongoing,developments,climate,change.",REAL
F050,Aliens Confirmed by Sources,"tell,across,street,scene,art.,base,without,feeling.,—,shocking,claims,aliens,surface,internet.",FAKE
F162,Celebrity Scandal Confirmed by Sources,"professional,information,run.,really,event,position,probably,sense,top.,score,factor,scientist,all.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R028,New Report on Technology Breakthrough,"color,team,share,yeah,officer.,note,perform,turn.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R195,New Report on Budget Report,"hair,state,choice.,action,laugh,news.,experts,discuss,ongoing,developments,budget,report.",REAL
F116,Aliens Confirmed by Sources,"person,adult,pay,degree,arrive.,official,past,mouth.,—,shocking,claims,aliens,surface,internet.",FAKE
R018,New Report on Research,"turn,set,eight,treatment,outside,so.,five,sure,usually,reach,kitchen.,experts,discuss,ongoing,developments,research.",REAL
F073,Immortal Jellyfish Confirmed by Sources,"provide,pay,though.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
F059,Miracle Drug Confirmed by Sources,"ground,road,network,way,account.,task,answer,lawyer,improve.,wear,human,happen,speak,party.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R078,New Report on Budget Report,"sell,particular,stage,dog.,live,loss,quickly,service,center,hot,mean,physical.,site,building,mouth,memory,develop,could.,experts,discuss,ongoing,developments,budget,report.",REAL
F216,Secret Cure Confirmed by Sources,"plant,want,employee,report,result.,shoulder,day,simply.,pm,candidate,trouble,pretty,suggest.,—,shocking,claims,secret,cure,surface,internet.",FAKE
F206,Celebrity Scandal Confirmed by Sources,"impact,call,describe,behavior,player,yes.,figure,may,field,standard,put,every.,—,shocking,claims,celebrity,scandal,surface,internet.",FAKE
R036,New Report on Research,"agency,let,data.,experts,discuss,ongoing,developments,research.",REAL
F104,Aliens Confirmed by Sources,"boy,fine,continue,machine,style,five,market.,property,forget,health,important.,—,shocking,claims,aliens,surface,internet.",FAKE
F000,Hoax Confirmed by Sources,"bad,every,expect,almost,dog.,answer,note,situation,western,positive,ask.,—,shocking,claims,hoax,surface,internet.",FAKE
R136,New Report on Education,"go,participant,together,never,recognize,less,happy.,author,memory,card,seven,stage,part.,final,six,recently,develop,world,recent,politics.,either,knowledge,note,movie,card,source.,experts,discuss,ongoing,developments,education.",REAL
F019,Immortal Jellyfish Confirmed by Sources,"effort,upon,respond.,data,citizen,particularly,report.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R012,New Report on Technology Breakthrough,"perform,player,newspaper,seven,sell,military.,newspaper,evidence,cause,leave,here.,experts,discuss,ongoing,developments,technology,breakthrough.",REAL
R052,New Report on Education,"color,leave,event,she.,soldier,individual,always,fly.,glass,resource,office,mind.,experts,discuss,ongoing,developments,education.",REAL
R123,New Report on Climate Change,"seven,whatever,east,audience,clear.,development,ten,yard,edge.,small,land,foot,create,common.,experts,discuss,ongoing,developments,climate,change.",REAL
F040,Government Cover-Up Confirmed by Sources,"good,condition,total,student.,manager,fly,response,record,work,ground.,—,shocking,claims,government,cover-up,surface,internet.",FAKE
R160,New Report on Climate Change,"value,say,red,story.,room,drive.,experts,discuss,ongoing,developments,climate,change.",REAL
F067,Immortal Jellyfish Confirmed by Sources,"among,president,order,several,decision,group,exactly.,point,question,study,four,modern,because.,—,shocking,claims,immortal,jellyfish,surface,internet.",FAKE
R069,New Report on Research,"model,inside,security.,sense,try,drug,trial,play,you.,experts,discuss,ongoing,developments,research.",REAL
F160,Mind Control Confirmed by Sources,"reason,heavy,may,society.,interest,television,century,decade,know,while.,blue,opportunity,write,society,growth,important.,—,shocking,claims,mind,control,surface,internet.",FAKE
F053,Hoax Confirmed by Sources,"hot,partner,service,year,particularly,discover.,dinner,indicate,night,member,low,actually,seek,several.,sometimes,ability,military,start.,—,shocking,claims,hoax,surface,internet.",FAKE
R074,New Report on Education,"current,wrong,moment,artist.,enter,tonight,also,system,throw.,teach,stand,various,become.,experts,discuss,ongoing,developments,education.",REAL
R007,New Report on Election,"whole,ball,field,difficult,meet,eye.,team,soldier,score,program,school,audience.,experts,discuss,ongoing,developments,election.",REAL
R119,New Report on Climate Change,"result,stuff,win,cold,including.,third,difference,eye,phone,adult.,purpose,east,thousand,reflect,wish.,experts,discuss,ongoing,developments,climate,change.",REAL
R087,New Report on Budget Report,"color,cold,none,notice.,either,believe,strategy,modern.,experts,discuss,ongoing,developments,budget,report.",REAL
F145,Miracle Drug Confirmed by Sources,"stop,collection,pretty,bad,generation,republican,detail.,senior,writer,deal,weight,idea.,—,shocking,claims,miracle,drug,surface,internet.",FAKE
R065,New Report on Budget Report,"talk,center,perform,hotel,loss.,consumer,probably,establish,indicate.,hair,increase,majority,friend,little.,nearly,seven,various,forget,show,figure,what.,experts,discuss,ongoing,developments,budget,report.",REAL
R208,New Report on Budget Report,"full,rest,across,answer,people,determine,yet.,experts,discuss,ongoing,developments,budget,report.",REAL
R048,New Report on Budget Report,"reality,according,production,notice.,level,picture,agree,manage,listen.,experts,discuss,ongoing,developments,budget,report.",REAL
F076,Aliens Confirmed by Sources,"cell,interview,gun,recently,deep.,action,executive,factor,model,scene,speech,choose.,—,shocking,claims,aliens,surface,internet.",FAKE
R019,New Report on Policy,"watch,surface,huge.,design,major,later,machine.,experts,discuss,ongoing,developments,policy.",REAL
